coord	FC	cat
chr15:60683213-60683770	0.981802872706899	SE
chr15:60684854-60685730	1.25803562113852	SE
chr15:60689172-60690464	0.692142595712795	promoter
chr15:60690817-60691313	1.05417865374383	promoter
chr15:60736123-60736624	0.686250793339138	no
chr15:60771091-60771444	0.752792033428507	promoter
chr15:60799972-60800410	1.03467810244456	no
chr15:60812748-60813409	1.09911112124309	no
chr15:60843904-60844171	1.17795696925192	no
chr15:60877962-60878570	0.84231115711772	no
chr15:61080048-61080257	0.527152013864117	no
chr15:61197862-61198068	0.833525106897555	no
chr15:61209070-61209530	1.1557523138466	no
chr15:61224825-61225102	1.67441392947303	no
chr15:61343725-61343958	1.23963010900333	no
chr15:61459617-61460010	1.02453276196874	no
chr15:61487367-61487701	1.28158954719197	no
chr15:61913341-61913541	1.17795696925192	no
chr15:62126158-62126702	1.10438064387703	no
chr15:62127668-62128138	0.944139364130044	no
chr15:62164126-62164397	1.01805330826749	no
chr15:62164538-62164705	1.32338375557931	no
chr15:62314223-62314501	1.20970783095682	no
chr15:62352664-62352900	0.802811437643026	promoter
chr15:62360610-62361007	0.986641452204041	promoter
chr15:62363800-62364338	0.834220928841705	no
chr15:62417942-62418339	1.3879314735749	no
chr15:62435032-62435240	0.557979617014066	no
chr15:62533378-62533882	1.28887570458637	no
chr15:62546513-62546975	1.27694494986132	no
chr15:62598995-62599538	1.03478866778983	no
chr15:62637095-62637538	1.3277425965864	no
chr15:62682701-62682908	0.751547206626788	REnh
chr15:62683907-62684335	1.00309156221047	REnh
chr15:62775019-62775273	1.22142401608778	no
chr15:62841549-62841901	0.949227460659311	no
chr15:62898629-62898927	0.7211315518135	no
chr15:62939773-62940026	1.21843659018841	promoter
chr15:62941052-62941484	1.14993261629588	promoter
chr15:62998629-62998884	0.822078730807228	no
chr15:63034345-63034992	1.06780319071287	no
chr15:63074106-63074824	0.980927129711572	no
chr15:63140045-63140607	1.05423095654527	no
chr15:63140867-63141213	1.10886858395855	no
chr15:63188937-63189563	0.853748629090838	REnh
chr15:63201352-63201640	1.21151699686593	no
chr15:63220401-63220671	1.20661772276169	no
chr15:63317735-63318002	1.09968740318867	no
chr15:63340112-63340925	0.914929820501059	promoter
chr15:63341333-63341585	1.23378431376622	promoter
chr15:63385564-63386352	1.01795194762031	no
chr15:63400356-63400526	1.42858611164594	no
chr15:63449624-63449880	1.14126049045902	promoter
chr15:63458540-63458763	0.854120001759981	no
chr15:63481395-63481566	0.885296852667589	promoter
chr15:63481681-63481844	1.9546318940334	promoter
chr15:63569351-63569881	0.647761073111132	promoter
chr15:63580909-63581400	0.773063686455494	no
chr15:63694826-63695443	0.787689613342943	no
chr15:63758787-63759322	1.11809467267785	no
chr15:63779478-63779932	1.13818799662356	REnh
chr15:63796463-63796890	1.00309156221047	promoter
chr15:63797353-63797634	0.990234743076312	promoter
chr15:63797815-63798072	1.06055262015704	promoter
chr15:63891581-63892213	1.11254795026266	promoter
chr15:63892946-63893291	1.17795696925192	promoter
chr15:63902282-63902796	1.04187956948901	no
chr15:64044220-64044739	1.10026320669344	no
chr15:64183058-64183714	1.07406324243843	no
chr15:64203504-64203692	1.42858611164594	no
chr15:64237469-64237878	1.01700640129264	no
chr15:64275485-64275805	0.982445439085623	no
chr15:64303024-64303227	0.917154688236732	REnh
chr15:64338307-64339002	1.15046672492865	promoter
chr15:64359348-64360276	0.95661969581112	no
chr15:64361736-64362087	0.835900499051723	no
chr15:64384224-64384564	0.807804132333569	promoter
chr15:64441663-64441908	1.22142401608778	no
chr15:64445613-64446089	0.935986349984482	promoter
chr15:64455422-64455764	0.931165017595592	promoter
chr15:64501859-64502276	0.96082204404419	no
chr15:64626786-64627057	1.27016495118944	no
chr15:64647819-64648025	1.37319845586826	promoter
chr15:64648419-64649013	0.935015024244911	promoter
chr15:64673398-64673656	0.85412000175998	promoter
chr15:64679787-64680196	0.756739310703142	promoter
chr15:64719020-64719647	1.03703319390158	no
chr15:64752461-64752926	0.96399909390848	REnh
chr15:64753582-64753826	0.955700937317592	REnh
chr15:64812144-64812354	1.33786063023634	no
chr15:64814169-64814341	1.23125818958006	REnh
chr15:64828539-64828826	0.758755200834864	REnh
chr15:64945877-64946514	1.1191326511869	no
chr15:64973509-64974059	0.977101718727517	no
chr15:64978307-64978968	0.866328141407494	no
chr15:64982860-64983054	1.2845594099082	no
chr15:65020293-65020813	1.08301148543258	no
chr15:65023384-65023966	1.00265441155024	no
chr15:65032744-65033080	1.4716304518909	no
chr15:65042300-65042520	1.01047493570899	no
chr15:65059555-65059731	0.746244990992052	no
chr15:65102032-65102553	0.925312042870808	no
chr15:65127992-65128285	0.983854893988984	REnh
chr15:65301382-65301616	1.06432767961347	no
chr15:65325368-65326435	1.03075416707332	REnh
chr15:65346563-65347075	1.04529170758112	no
chr15:65370192-65370734	0.946417515836306	no
chr15:65378634-65379167	0.85491294242475	no
chr15:65393774-65394300	1.07736286427737	no
chr15:65481391-65482051	0.945706719347526	REnh
chr15:65504465-65504744	0.760056492355449	no
chr15:65563257-65563629	0.954232689377481	no
chr15:65589972-65590415	1.13238803427118	REnh
chr15:65596591-65596873	0.52841288784624	REnh
chr15:65597093-65597345	0.4739986210934	REnh
chr15:65611107-65611647	1.0361379981271	no
chr15:65677213-65677494	0.999091485851408	REnh
chr15:65677845-65678320	1.00975749720262	REnh
chr15:65693085-65693482	0.825774712512555	no
chr15:65693654-65694032	1.01498060148455	no
chr15:65728137-65728352	1.09102287558019	no
chr15:65809849-65810271	0.755289101969637	promoter
chr15:65888258-65888720	0.930183373616106	no
chr15:65903412-65903838	1.03620522806637	promoter
chr15:65930915-65931399	1.05258440889655	no
chr15:66116484-66116841	0.944808087496117	no
chr15:66121521-66121869	1.22564753480867	no
chr15:66125021-66125425	0.914628287600966	REnh
chr15:66128959-66129455	1.04820561150584	no
chr15:66149183-66149559	1.01378178189973	no
chr15:66155017-66155301	1.22071402802694	REnh
chr15:66161738-66161946	0.82574392196729	promoter
chr15:66208920-66209353	0.82075430455802	no
chr15:66219917-66220230	0.908569720566447	no
chr15:66238004-66238301	0.990234743076312	no
chr15:66254665-66254886	0.731338213137446	no
chr15:66273241-66273572	0.895473283579994	no
chr15:66274533-66274894	1.08751881422298	REnh
chr15:66300059-66300432	0.985007424738908	no
chr15:66308579-66308755	1.9050909008889	no
chr15:66339062-66339459	0.838488102032344	no
chr15:66373514-66373690	1.35779772791633	no
chr15:66377512-66377840	1.21782014926044	no
chr15:66423067-66423323	0.90401348803054	no
chr15:66444274-66444574	0.86949033245927	no
chr15:66483805-66484172	1.23025250617764	no
chr15:66544716-66545279	0.920439830439817	promoter
chr15:66545596-66545763	0.691197891048645	promoter
chr15:66579782-66580221	0.671308810433888	no
chr15:66585924-66586149	1.2845594099082	promoter
chr15:66648798-66649126	0.652359371422977	promoter
chr15:66678808-66679609	0.852611554684311	promoter
chr15:66679710-66680382	0.749009053277829	promoter
chr15:66765012-66765313	0.65979407955166	no
chr15:66773443-66773610	0.698245986298647	no
chr15:66775499-66775890	0.551106253907216	no
chr15:66789486-66790625	0.985881654832331	promoter
chr15:66791103-66791510	0.965886156456972	promoter
chr15:66797478-66797888	0.518759638527	promoter
chr15:66859322-66859778	0.621370020186332	no
chr15:66886737-66887119	0.938729315057782	no
chr15:66895834-66896381	0.911268719058189	no
chr15:66911457-66911922	0.922267167748471	REnh
chr15:66977967-66978500	0.744543104086954	no
chr15:66990710-66991121	0.838379367609788	no
chr15:66993604-66993793	0.64030026129461	promoter
chr15:66994516-66994897	0.934661209681813	promoter
chr15:66998576-66998805	0.911450867611211	no
chr15:66999727-67000167	0.869689086735554	promoter
chr15:67016144-67016574	0.817551455310106	no
chr15:67028747-67029018	0.733444905383268	no
chr15:67037004-67037280	1.14126049045902	no
chr15:67040744-67040918	1.47001241617388	REnh
chr15:67058051-67058556	0.676288153518094	REnh
chr15:67066449-67067194	1.02863508805458	REnh
chr15:67081406-67081795	1.04064308440989	no
chr15:67095597-67095804	0.512665657714289	REnh
chr15:67131024-67131311	1.34194169815009	no
chr15:67143180-67144006	1.05211646891215	REnh
chr15:67145659-67146195	0.812698994290082	REnh
chr15:67155103-67155608	1.03668286100354	REnh
chr15:67175653-67176257	1.05909148295001	REnh
chr15:67195985-67196439	1.03665351601559	no
chr15:67198444-67198646	2.57750980400667	no
chr15:67201217-67201393	2.15147512565846	no
chr15:67215716-67216089	0.995986273692918	no
chr15:67238897-67239506	0.962070153827539	no
chr15:67239641-67239878	0.922987928288298	no
chr15:67240655-67241130	1.34596984917691	no
chr15:67247445-67247780	1.19323526976102	REnh
chr15:67248548-67248825	1.35182515659537	no
chr15:67258600-67259007	0.836245036189314	no
chr15:67268807-67268970	0.927327826857891	no
chr15:67289573-67289850	1.11083691402389	no
chr15:67316693-67317191	0.89162036632775	REnh
chr15:67325992-67326201	2.18047353882801	no
chr15:67331846-67332399	1.03893765738112	REnh
chr15:67333867-67334770	1.19009459902267	REnh
chr15:67336652-67336957	0.748375732864461	REnh
chr15:67340988-67342400	0.973998395680039	REnh
chr15:67348452-67348924	0.424505553661767	no
chr15:67356048-67356961	0.945714192187118	promoter
chr15:67357202-67359287	1.138928965983	promoter
chr15:67360010-67360219	0.871994120095574	promoter
chr15:67366649-67366947	0.978303245649896	SE
chr15:67368407-67369112	1.25039091048186	SE
chr15:67372840-67373186	0.577225033713245	SE
chr15:67373353-67373837	1.41532865071326	SE
chr15:67383532-67383910	1.02648871405632	SE
chr15:67397552-67398150	0.974740121492811	SE
chr15:67398565-67400292	1.09109829010517	SE
chr15:67401528-67402315	1.29757846800011	SE
chr15:67409014-67409512	0.886436912700113	SE
chr15:67413313-67413791	0.887899165605753	SE
chr15:67417494-67417661	0.821000311902851	promoter
chr15:67417779-67418367	1.04299054374883	promoter
chr15:67419683-67419982	1.03097481622583	promoter
chr15:67420204-67420747	1.71593921971901	SE
chr15:67440476-67440953	0.864253382234096	REnh
chr15:67442126-67443212	1.01265867502256	REnh
chr15:67457170-67457378	0.692201518014013	no
chr15:67467187-67467741	0.923020387746091	REnh
chr15:67472871-67473129	0.917154688236732	no
chr15:67473746-67474081	0.746758078677171	no
chr15:67488838-67489057	0.619683524108828	no
chr15:67532503-67532983	0.851851393699394	no
chr15:67595890-67596639	0.958688867426327	no
chr15:67676157-67676546	0.864878704998915	no
chr15:67714676-67714946	0.827821139750285	no
chr15:67725767-67726311	0.870854593655513	no
chr15:67749175-67749666	0.963309923501981	no
chr15:67793602-67793829	1.10220410949295	no
chr15:68124321-68124603	0.785898673888192	no
chr15:68128644-68129124	0.981767050708918	no
chr15:68155629-68156308	0.968684276732003	REnh
chr15:68176960-68177149	1.44771810724854	REnh
chr15:68198791-68199066	0.59052435991369	no
chr15:68343626-68343859	1.17795696925192	no
chr15:68447094-68447693	1.04455957736224	no
chr15:68487414-68487634	1.05651810644244	no
chr15:68503116-68503544	1.00677339515536	no
chr15:68545179-68545826	1.04465365322944	no
chr15:68564229-68564561	1.44875167482707	REnh
chr15:68570246-68570863	0.802920018115271	promoter
chr15:68598486-68599524	1.19990193452467	REnh
chr15:68608845-68609196	1.1561832729626	no
chr15:68627186-68627374	2.0505176872163	no
chr15:68644754-68645114	1.93252015240261	REnh
chr15:68658523-68659047	1.65098572282027	no
chr15:68664805-68665254	1.15970821682354	REnh
chr15:68675597-68676172	1.30957227307895	no
chr15:68831389-68831714	1.01002013045836	no
chr15:68842743-68843256	1.27340250355997	no
chr15:68846289-68846804	1.21693635274801	no
chr15:68851886-68852627	1.17795696925192	REnh
chr15:68870787-68871458	1.25951679897262	promoter
chr15:68923204-68923466	1.11935214491102	no
chr15:68924190-68924416	1.33397775988131	no
chr15:68936948-68937145	0.644944765970506	no
chr15:68943306-68943811	1.16324170417694	no
chr15:68965135-68965616	1.16065951008522	no
chr15:68966213-68966753	1.06533179183539	no
chr15:69022687-69023190	1.05755250902174	no
chr15:69071327-69071500	1.27530878489257	no
chr15:69075968-69076446	1.3621378685911	no
chr15:69121383-69121705	1.32497187961097	no
chr15:69167133-69167316	1.04779597817436	no
chr15:69167923-69168650	0.978616084452156	no
chr15:69217033-69217678	1.03134233286117	no
chr15:69323777-69324315	0.864842834437016	REnh
chr15:69328061-69328332	1.20887447500656	no
chr15:69338102-69338292	0.709118374524785	REnh
chr15:69348734-69348973	1.46131431580736	no
chr15:69351302-69352003	1.01872876726912	no
chr15:69354009-69354178	2.17341356298593	no
chr15:69366812-69366979	0.527152013864117	REnh
chr15:69425959-69426129	0.373141648645017	no
chr15:69433807-69434106	1.2105873562118	no
chr15:69452958-69453187	0.427068064549499	promoter
chr15:69453746-69454298	1.11134300303597	promoter
chr15:69517970-69518522	0.799279642741541	no
chr15:69557630-69558233	1.00430237919021	no
chr15:69595710-69596009	1.29846407608076	no
chr15:69611249-69611416	0.665801765229344	no
chr15:69636635-69636873	0.943304186532411	no
chr15:69652267-69652445	2.02693496510915	no
chr15:69672752-69673065	1.10880098279877	no
chr15:69686791-69687388	1.0921486914432	no
chr15:69702558-69702958	1.2064329636738	no
chr15:69758322-69758618	1.04721812693761	no
chr15:69768104-69768578	0.982653824184095	no
chr15:69770503-69771019	0.983691202208871	no
chr15:69815579-69816151	1.1247932117744	no
chr15:69868207-69868893	0.949905244663438	no
chr15:69896383-69896718	0.922803835117927	no
chr15:70015823-70016072	0.50178831620701	no
chr15:70021430-70021993	0.97319380704492	no
chr15:70042132-70042581	0.942570259496972	no
chr15:70053189-70053631	0.910543355346828	REnh
chr15:70054825-70055510	0.870797394479578	REnh
chr15:70083976-70084335	0.878281027954951	no
chr15:70087158-70087668	0.604043707740629	no
chr15:70128916-70129278	1.1177034158375	no
chr15:70145967-70146271	0.832515042785078	REnh
chr15:70177750-70177925	0.163821830160862	no
chr15:70249521-70249824	0.719384913095453	no
chr15:70271629-70271936	1.12897746949092	no
chr15:70388666-70388921	0.93356755654405	promoter
chr15:70389977-70390487	0.918225860597149	promoter
chr15:70392441-70393421	0.71817673144867	no
chr15:70393983-70394396	0.804595013863036	no
chr15:70403651-70404029	0.732436179065866	no
chr15:70414289-70414672	1.51679399932438	no
chr15:70473512-70474063	1.09748168527228	no
chr15:70475251-70475505	1.17795696925192	no
chr15:70503039-70503329	0.97353927393705	no
chr15:70506808-70506989	1.82518607323649	no
chr15:70538372-70538649	0.635674988522134	REnh
chr15:70539686-70539853	0.284719457022975	no
chr15:70552056-70552488	0.78582748547964	no
chr15:70557903-70558266	1.14336205091853	no
chr15:70647670-70648009	1.53046279546197	no
chr15:70655223-70655726	1.23831343223664	no
chr15:70730205-70730440	1.45350245913541	no
chr15:70752331-70753193	1.13085753025744	REnh
chr15:70759148-70759693	1.07561492153237	no
chr15:70767180-70767662	0.724351397458158	no
chr15:70768273-70768571	0.860448352202882	no
chr15:70780180-70780823	1.03223845416559	no
chr15:70785106-70785466	1.50822527838797	REnh
chr15:70787258-70787521	1.0233694404787	REnh
chr15:70797974-70798267	1.40636967797112	no
chr15:70801061-70801491	1.4430919784083	no
chr15:70804939-70805556	1.14483727939479	no
chr15:70809211-70809496	1.03117105408034	no
chr15:70818891-70819096	1.27571273433506	no
chr15:70853017-70853301	0.997427165535147	no
chr15:70861486-70862026	0.952150521471996	REnh
chr15:70877361-70877966	1.26748681490624	REnh
chr15:70929089-70929504	0.97551538484772	no
chr15:70971899-70972521	0.775098908632246	no
chr15:71014861-71015336	0.928465326747728	no
chr15:71021730-71021942	4.05102274791513	no
chr15:71047258-71047487	0.86959127049487	no
chr15:71055567-71055800	0.88451573135998	promoter
chr15:71056228-71056558	0.536891951971962	promoter
chr15:71084565-71084732	1.84630134896932	no
chr15:71104270-71104864	1.21096837427532	REnh
chr15:71117427-71117882	0.898265364183819	no
chr15:71147072-71147271	1.22488752579582	promoter
chr15:71167352-71167765	0.934145650956132	no
chr15:71185266-71185737	0.975359947513257	promoter
chr15:71266333-71266808	0.916511526014746	no
chr15:71303836-71304437	0.985944139395119	no
chr15:71391412-71391607	0.557979617014065	no
chr15:71395432-71395883	1.06674151975528	no
chr15:71401543-71401753	0.464043654553785	no
chr15:71407495-71408345	0.995327981770999	promoter
chr15:71408455-71408641	0.520929177637302	promoter
chr15:71418484-71418797	1.24209255741445	no
chr15:71487525-71488023	1.0359122012112	no
chr15:71556335-71556587	1.50335944694582	no
chr15:71587061-71587535	0.834220928841705	REnh
chr15:71587683-71588318	0.933137775002917	REnh
chr15:71588453-71589001	0.757758288187023	REnh
chr15:71617894-71618171	0.786392325733274	no
chr15:71621901-71622196	0.557979617014065	no
chr15:71678721-71679217	1.15636289098882	no
chr15:71732740-71733239	0.869949626914111	no
