coord	FC	cat	catG
chr11:75863219-75863516	0.946391517749877	REnh	none
chr11:75918663-75918942	0.828616655844439	no	none
chr11:75946465-75947081	0.865796097355433	REnh	none
chr11:76029803-76030173	0.860901769570239	no	none
chr11:76091251-76092226	0.825797812471666	promoter	no
chr11:76154915-76155888	1.01628679351416	promoter	none
chr11:76156048-76156845	1.19064857433737	promoter	no
chr11:76391897-76392189	0.594695764451337	no	none
chr11:76444968-76445315	0.744529401149415	no	none
chr11:76493809-76495850	0.881503932823117	promoter	no
chr11:76510291-76510656	0.99837268489542	REnh	none
chr11:76518544-76518797	0.711554285366039	REnh	none
chr11:76534486-76535588	1.3181796053658	REnh	none
chr11:76571440-76571673	1.13498064120709	promoter	none
chr11:76571939-76572425	0.611212844665608	promoter	up
chr11:76630139-76630463	0.832839611640368	no	up
chr11:76631139-76631361	1.4120501326546	no	up
chr11:76756990-76757475	0.912019888882348	REnh	none
chr11:76802232-76802532	1.05168137078654	no	no
chr11:76812193-76812443	0.706350310175339	no	no
chr11:76820682-76821161	1.44282930656669	no	no
chr11:76824608-76824861	0.823946606801929	no	no
chr11:76838301-76838584	0.77237089095288	promoter	none
chr11:76899447-76899702	0.786576598492283	no	none
chr11:76902770-76903420	0.715466908960945	REnh	none
chr11:77184010-77185475	0.786598327562782	promoter	no
chr11:77348051-77349519	0.758039132814204	promoter	no
chr11:77530572-77532055	0.852814505102343	promoter	no
chr11:77705408-77705883	0.818606859238144	promoter	no
chr11:77706134-77706543	0.763272747259947	promoter	none
chr11:77711216-77711529	0.778588680634777	no	none
chr11:77733886-77734347	0.658776150561058	promoter	no
chr11:77751104-77751670	0.773418249258049	REnh	no
chr11:77757243-77757559	0.689400275735952	no	no
chr11:77790300-77791361	0.728165055843121	promoter	no
chr11:77849756-77851075	0.784419988245245	promoter	no
chr11:77899370-77899690	0.684065062290849	promoter	down
chr11:78075161-78075460	0.0965579728054866	no	no
chr11:78075948-78077358	0.182967052619864	no	no
chr11:78095548-78096468	0.241918156971366	no	no
chr11:78096593-78097279	0.115064548370549	no	no
chr11:78127901-78128656	0.451535486541164	promoter	no
chr11:78285209-78285876	0.570578328921036	promoter	down
chr11:78509660-78509880	0.873731900264281	no	none
chr11:78787632-78787857	1.21414692634127	no	none
chr11:81355354-81355680	0.79454169782341	no	none
chr11:82393290-82393727	0.755223257811666	no	none
chr11:82406702-82407070	0.817795158890127	no	none
chr11:82575271-82575527	1.09672612074936	REnh	no
chr11:82611085-82611495	0.403034580256588	promoter	no
chr11:82611604-82612679	0.605322742457281	promoter	none
chr11:82638407-82638668	0.636161292941667	no	no
chr11:82689637-82690039	0.379166673699594	no	no
chr11:82783030-82784114	0.928900449610092	promoter	no
chr11:82867099-82867714	0.817603512667004	promoter	none
chr11:82868062-82869508	0.827544295593917	promoter	up
chr11:82903950-82905099	0.842022725394908	promoter	none
chr11:82952476-82952711	0.583232802989712	no	no
chr11:82961098-82961342	0.846512837950752	no	none
chr11:82996426-82997482	1.04702635381442	promoter	no
chr11:85338990-85340619	0.643036217805371	promoter	no
chr11:85358559-85359475	0.834036861887812	promoter	down
chr11:85374847-85376308	0.890049260849593	promoter	no
chr11:85429627-85430877	1.08102821178584	promoter	no
chr11:85436611-85437783	0.885451979409342	REnh	no
chr11:85471047-85471793	0.826807523236124	promoter	no
chr11:85521942-85522193	1.35734734321499	promoter	no
chr11:85524894-85525223	1.67716353269121	no	none
chr11:85525398-85526143	1.40760683187137	no	none
chr11:85526568-85527244	1.00521002479105	no	none
chr11:85527564-85527824	1.43883213426606	no	none
chr11:85537134-85537715	0.844313317763801	REnh	none
chr11:85538276-85539178	1.3932091654916	REnh	none
chr11:85539627-85540188	1.17976759212568	REnh	none
chr11:85554953-85555329	1.08012526253143	REnh	none
chr11:85555609-85556136	0.978440117339894	REnh	none
chr11:85565801-85566291	0.982843472823702	promoter	no
chr11:85753026-85753296	0.963807353899774	REnh	no
chr11:85779021-85781311	0.806763713738393	promoter	no
chr11:85904505-85904916	0.978874126529538	REnh	none
chr11:85929596-85929825	1.11340898013728	no	none
chr11:85955583-85956967	1.02042817453913	promoter	no
chr11:86002882-86003125	0.685648712340463	no	none
chr11:86013150-86013928	0.957704211678436	promoter	no
chr11:86152061-86154768	0.608431658781586	REnh	none
chr11:86167078-86167567	0.905365929962481	no	none
chr11:86170632-86171231	0.527318371525139	no	none
chr11:86194799-86195384	0.497933233483945	no	none
chr11:86234711-86236285	0.618237362954767	REnh	none
chr11:86248698-86248956	1.05500407874235	no	none
chr11:86270290-86271064	0.622947772748701	no	none
chr11:86282568-86282964	0.743118949005262	REnh	none
chr11:86287759-86287977	1.73959234196762	no	none
chr11:86288327-86288709	1.18120353672092	no	none
chr11:86288887-86290051	1.07811363132025	REnh	none
chr11:86302886-86304434	1.01617358194379	REnh	none
chr11:86306557-86307102	1.11278303576751	REnh	none
chr11:86319256-86319745	0.834052885720036	no	none
chr11:86343203-86344324	1.40574664047204	REnh	none
chr11:86387570-86387885	1.00934439032747	no	none
chr11:86437610-86437836	0.365466805927719	REnh	none
chr11:86451398-86455175	0.76474428671969	REnh	none
chr11:86510779-86512232	0.706664747244946	promoter	down
chr11:86513693-86513923	0.804934112841897	REnh	down
chr11:86522775-86523193	0.728330222459333	no	down
chr11:86523301-86523788	0.79999925045295	no	down
chr11:86529547-86529863	0.885366146606016	no	down
chr11:86581077-86581331	0.873731900264281	no	down
chr11:86630658-86630959	0.782907378407287	no	down
chr11:86706390-86706627	0.848109263892895	no	no
chr11:86748480-86748759	0.479411090168762	promoter	none
chr11:86748949-86749432	0.659974860444274	promoter	no
chr11:87749642-87749992	0.681540450121546	no	none
chr11:87836869-87837304	0.988013123842249	no	none
chr11:87908051-87908611	1.17322271555606	promoter	no
chr11:87965114-87965351	0.963807353899774	no	none
chr11:88070464-88071234	0.661734558779014	promoter	no
chr11:88277489-88277843	0.86334269812083	no	none
chr11:89955315-89956516	0.785207898211163	promoter	no
chr11:92675192-92675467	0.952981959245169	no	none
chr11:92788264-92788548	1.70397488241586	REnh	none
chr11:92798506-92798823	1.14730744633529	no	none
chr11:92930573-92931176	0.722381733491688	promoter	no
chr11:93275923-93276269	0.419609290979312	promoter	no
chr11:93394476-93395620	0.806335116843711	promoter	no
chr11:93473089-93475258	0.665837991410916	promoter	no
chr11:93517201-93518284	0.771990895121323	promoter	no
chr11:93861460-93862791	0.725791002013526	promoter	no
chr11:94150618-94150914	1.22222895450075	no	no
chr11:94226358-94227038	0.797051382444891	promoter	no
chr11:94227152-94227558	1.04265965756565	promoter	no
chr11:94276680-94278020	0.678283997443237	promoter	no
chr11:94356300-94356731	0.790835135533325	no	none
chr11:94372991-94373788	0.974025231152146	REnh	none
chr11:94495350-94495688	0.522425948147644	no	none
chr11:94501189-94502578	0.645149169621146	promoter	no
chr11:94509741-94509962	0.405063448015242	no	no
chr11:94519702-94520072	0.788903560432798	REnh	no
chr11:94522849-94525229	0.977246971750609	no	no
chr11:94525786-94526004	1.19394777994229	no	no
chr11:94526291-94528447	1.07236917438229	REnh	no
chr11:94529452-94529860	1.30956016405407	no	no
chr11:94609486-94610431	1.18895432496647	REnh	no
chr11:94630454-94630742	0.908611417240899	no	none
chr11:94659650-94660128	0.54288677451877	no	none
chr11:94660281-94660527	0.228911309663336	no	none
chr11:94706151-94707176	0.996991136496647	promoter	no
chr11:94799864-94802082	0.551912013994845	promoter	no
chr11:94802839-94803230	0.750403836166174	REnh	no
chr11:94822639-94823709	0.581456372824439	promoter	no
chr11:94837953-94838211	0.543455236934141	no	no
chr11:94840054-94842415	0.529835467205855	REnh	no
chr11:94882153-94885077	0.627508927927124	promoter	no
chr11:94885204-94885462	0.947934184787788	promoter	no
chr11:94887677-94887956	0.721210122163285	no	no
chr11:95438758-95438989	1.02625367836528	no	none
chr11:95522119-95524301	0.82831547371026	promoter	no
chr11:95656612-95657918	0.971736453817456	promoter	no
chr11:95658132-95658493	0.36877300869298	promoter	none
chr11:95788082-95788455	0.831522629720113	no	no
chr11:95824796-95825043	1.23969290561058	no	no
chr11:95831459-95832492	0.35587563959765	no	no
chr11:95888984-95889749	0.5220563262509	REnh	no
chr11:95974537-95974885	0.746179798035919	no	no
chr11:95975734-95983359	0.940682204349176	REnh	no
chr11:95985796-95988899	1.11243796098365	no	no
chr11:95989164-95989751	1.10851590417407	no	no
chr11:95989935-95991078	0.747002051716682	no	no
chr11:95991500-95994652	0.83164352595133	no	no
chr11:95995105-95997855	0.752949410965837	no	no
chr11:96010163-96010381	0.641510797204007	no	no
chr11:96010588-96013892	0.801450556354242	no	no
chr11:96036243-96036524	0.94077015348149	no	no
chr11:96036768-96037962	1.02782923717156	no	no
chr11:96038358-96038720	1.07891355981754	no	no
chr11:96039074-96041670	0.844097725220493	REnh	no
chr11:96041896-96043319	0.931668726091548	no	no
chr11:96043470-96049268	0.770382636556333	no	no
chr11:96050106-96051583	0.746475350738865	no	no
chr11:96051946-96052318	0.437813598613989	no	no
chr11:96057516-96058644	0.813727420276654	no	no
chr11:96058809-96059452	0.710686430401573	no	no
chr11:96074095-96077239	0.755978274891737	promoter	no
chr11:96122307-96123950	0.711009825131745	promoter	no
chr11:96126988-96127243	0.621473346382205	no	none
chr11:100447163-100447519	0.987532003048341	no	none
chr11:100551441-100553779	0.718822526171624	REnh	none
chr11:100554435-100559293	0.81517348772057	promoter	down
chr11:100590563-100591001	0.669747799035266	REnh	down
chr11:100606887-100607123	0.20420553990851	no	down
chr11:100608905-100609299	1.00446485292228	no	down
chr11:100609415-100609845	0.738757868297606	no	down
chr11:100610225-100613508	0.750862173973989	no	down
chr11:100613840-100614283	0.569648872330077	no	down
chr11:100617207-100617885	0.873731900264282	no	down
chr11:100618916-100624904	0.83995807947447	REnh	down
chr11:100644860-100650838	0.578051171258969	REnh	down
chr11:100651283-100651546	0.636519619649545	no	down
chr11:100678194-100678448	0.764855651010165	no	down
chr11:100679409-100680820	0.626362854750801	REnh	down
chr11:100698582-100699452	0.678593564080187	REnh	down
chr11:100721484-100722723	0.551336663828605	no	down
chr11:100726006-100726516	0.77024419634127	no	down
chr11:101314741-101315810	0.56139877368035	no	none
chr11:101316154-101316598	0.644205131368235	no	none
chr11:101316744-101317792	0.632821085814258	no	none
chr11:101317983-101318741	0.451412507010869	no	none
chr11:101731573-101731830	0.818080186871652	no	none
chr11:101733097-101734397	0.674249731254172	no	none
chr11:101734790-101735590	0.785637941484198	no	none
chr11:101737239-101738233	0.574451706072901	no	none
chr11:101739259-101739606	0.42498741976601	no	none
chr11:101739871-101742690	0.66990109036142	REnh	none
chr11:101750996-101751216	1.3086210813913	no	none
chr11:101785763-101786171	0.783072299718052	promoter	no
chr11:101979412-101984340	1.05598201730728	promoter	no
chr11:101984733-101985216	1.42284252150246	promoter	no
chr11:102048947-102049219	0.722799326322275	no	no
chr11:102127035-102127539	2.02675053697668	no	none
chr11:102127685-102127918	3.73842665522914	no	none
chr11:102138424-102139644	1.19797679150536	REnh	none
chr11:102158721-102158993	0.893105113130452	no	none
chr11:102164708-102165039	1.10433562760676	no	none
chr11:102176535-102177215	0.595078920024078	REnh	none
chr11:102183650-102184463	0.987901326125102	no	none
chr11:102186930-102189494	0.871542370380146	promoter	down
chr11:102212486-102212817	0.845131838062505	no	none
chr11:102216524-102219137	0.934309130918505	promoter	no
chr11:102261467-102261734	1.3303138909012	no	none
chr11:102321851-102324846	1.21024638198694	promoter	up
chr11:102366172-102366591	1.10641682709898	REnh	none
chr11:102420888-102426285	0.963966099544333	REnh	none
chr11:102430322-102430759	0.894004102126562	no	none
chr11:102431232-102432429	0.805248668368975	no	none
chr11:102432968-102436384	0.95445324293868	REnh	none
chr11:102449912-102450554	0.929442754691335	no	none
chr11:102450761-102452608	0.967318179376195	no	none
chr11:102463766-102464203	0.886562030958324	no	none
chr11:102467366-102477703	0.867781747827342	REnh	none
chr11:102477846-102482685	0.73564844727955	no	none
chr11:102482992-102484000	0.779994429315544	no	none
chr11:102785608-102785848	0.736136325419513	no	none
chr11:102811786-102812024	0.715351495382539	REnh	none
chr11:102961923-102963197	0.764326056463129	promoter	no
chr11:103553103-103553341	0.783656446628789	no	none
chr11:104838915-104839583	0.769839878829765	promoter	no
chr11:104871592-104871810	1.86520072325921	no	none
chr11:105892313-105892981	0.711411431925626	promoter	no
chr11:105947788-105948033	0.889589103535865	promoter	down
chr11:105948320-105949273	0.841379447773626	promoter	no
chr11:106026964-106027182	1.92716752469639	no	none
chr11:107328085-107328607	0.944265252455142	promoter	no
chr11:107415618-107415899	0.841490870734234	REnh	down
chr11:107416111-107416604	0.812524761892002	no	down
chr11:107420015-107420305	0.844704262381747	no	down
chr11:107432720-107434021	1.06829674599895	REnh	down
chr11:107434319-107434764	0.908175996201112	promoter	down
chr11:107435562-107436565	0.948899331257931	promoter	down
chr11:107447291-107447552	1.21688944417472	no	none
chr11:107560293-107560666	1.41713308209804	no	none
chr11:107728481-107729905	0.650223056416164	promoter	down
chr11:107879477-107880844	0.98293042751323	promoter	no
chr11:107992249-107992836	0.397723075716879	promoter	no
chr11:108092823-108093405	0.545508045920074	promoter	up
chr11:108093707-108094473	0.909270094929302	promoter	no
chr11:108288318-108288660	0.728455812334353	no	no
chr11:108337541-108338253	0.881228527465176	promoter	no
chr11:108368144-108369543	0.705192695790814	promoter	no
chr11:108463484-108464330	0.528519770566817	promoter	up
chr11:108486975-108488337	1.40481382678377	REnh	none
chr11:108519012-108519375	1.10569612157338	REnh	none
chr11:108525770-108526069	0.980501582577635	no	none
chr11:108535787-108536321	0.753522587411122	promoter	no
chr11:108568622-108568960	0.785028154044557	no	no
chr11:108743194-108743901	0.83578480361871	no	no
chr11:108744142-108745131	0.657423383841647	REnh	no
chr11:108765651-108765996	0.736136325419513	no	no
chr11:108766352-108769243	0.856260438888337	REnh	no
chr11:109723994-109724287	0.873731900264282	no	none
chr11:109729800-109730156	1.17501876242438	REnh	none
chr11:109730877-109731233	0.808365423935283	REnh	none
chr11:109734426-109734647	0.873731900264281	REnh	none
chr11:109734795-109735833	0.779598198962547	REnh	none
chr11:109736009-109736242	0.794661140059369	REnh	none
chr11:109736518-109736741	1.02502746740961	REnh	none
chr11:109809928-109810238	1.34474640175446	no	none
chr11:109816975-109817473	0.670948512715558	REnh	none
chr11:109963110-109964787	0.861399763351589	promoter	no
chr11:110044910-110045214	1.0998362737153	REnh	none
chr11:110065070-110065943	1.02480946226963	REnh	no
chr11:110066411-110066879	1.10409435984432	no	no
chr11:110072058-110072449	1.03084652768443	no	no
chr11:110122612-110122895	0.556731664340733	REnh	no
chr11:110166332-110167709	0.850642750730761	promoter	no
chr11:110198998-110199481	0.838105726960947	REnh	none
chr11:110228043-110228349	0.71798646349703	REnh	none
chr11:110233691-110234277	0.678656622884477	REnh	none
chr11:110247449-110247710	0.725892323231408	REnh	none
chr11:110300656-110301532	0.986268208902133	promoter	no
chr11:110333933-110334212	1.32410916844175	no	no
chr11:111101142-111101439	1.28201783496722	REnh	none
chr11:111154023-111154340	0.909321794368733	no	none
chr11:111435936-111436154	0.873731900264281	no	none
chr11:111472671-111473935	0.678011280679839	promoter	no
chr11:111636452-111637608	0.626049601047253	promoter	no
chr11:111647995-111648370	0.802696786421657	no	none
chr11:111712185-111712516	0.644104594018741	no	no
chr11:111741746-111742428	0.700715682390166	promoter	no
chr11:111749151-111750743	0.627425219114794	promoter	no
chr11:111789648-111789924	0.833187496539721	promoter	no
chr11:111852753-111852988	0.614673924444683	no	down
chr11:111895424-111896750	0.754094626374584	promoter	no
chr11:111912796-111913495	1.08987870718028	REnh	no
chr11:111913624-111913983	1.01132747510905	no	no
chr11:111944721-111945691	1.00791848593222	promoter	no
chr11:111956435-111958152	1.04686588745929	promoter	no
chr11:111984194-111985356	0.850751050704464	no	none
chr11:111985563-111985824	1.02385765632344	no	none
chr11:111986110-111987178	0.92547028073885	no	none
